game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,recovery_offset,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_total,rpmi,rpmi_delta,pve_volatility,consistency,games_played,consistency_label
22500276,2025-11-23 00:00:00+00:00,1610612737,Atlanta Hawks,1610612766,Charlotte Hornets,H,3,Hawks,,4,7,75.0,1,,1,0.0,87.0,Critical,14.49,-11.49,10.24,2.36,4.5,-2.61,14.49,-1.48,-2.98,7.46,0.573,18.0,Consistent
22500057,2025-11-25 00:00:00+00:00,1610612737,Atlanta Hawks,1610612764,Washington Wizards,A,-19,Wizards,,4,7,75.0,2,,1,0.1,71.1,Critical,20.03,-39.03,22.75,3.91,-4.5,-2.13,20.03,-6.04,-4.56,15.5,0.392,19.0,Volatile
22500069,2025-11-28 00:00:00+00:00,1610612737,Atlanta Hawks,1610612739,Cleveland Cavaliers,H,7,Hawks,,3,6,45.2,3,,1,0.22,38.4,Elevated,2.96,4.04,-0.42,0.03,4.5,-1.15,2.96,-4.02,2.02,16.55,0.377,20.0,Volatile
22500304,2025-11-30 00:00:00+00:00,1610612737,Atlanta Hawks,1610612755,Philadelphia 76ers,A,8,76ers,,3,7,52.2,2,,1,0.1,50.6,High,-1.16,9.16,4.19,0.67,-4.5,-1.52,-1.16,-1.78,2.24,17.65,0.362,21.0,Volatile
22500309,2025-12-01 00:00:00+00:00,1610612737,Atlanta Hawks,1610612765,Detroit Pistons,A,-1,Pistons,,3,7,52.2,1,,1,0.0,64.2,High,-8.43,7.43,-1.4,-0.6,-4.5,-1.93,-8.43,-0.09,1.69,18.07,0.356,22.0,Volatile
22500327,2025-12-03 00:00:00+00:00,1610612737,Atlanta Hawks,1610612746,LA Clippers,H,-23,Hawks,,3,7,52.2,2,,1,0.1,50.6,High,11.32,-34.32,6.43,1.9,4.5,-1.52,11.32,-3.08,-2.99,21.45,0.318,23.0,Very Volatile
22500340,2025-12-05 00:00:00+00:00,1610612737,Atlanta Hawks,1610612743,Denver Nuggets,H,-1,Hawks,,4,7,75.0,2,,1,0.1,71.1,Critical,-11.08,10.08,-11.83,-1.62,4.5,-2.13,-11.08,-1.05,2.03,16.93,0.371,24.0,Volatile
22500351,2025-12-06 00:00:00+00:00,1610612737,Atlanta Hawks,1610612764,Washington Wizards,A,15,Wizards,,4,8,82.0,1,,1,0.0,94.0,Critical,8.44,6.56,13.95,1.81,-4.5,-2.82,8.44,-0.14,0.91,17.1,0.369,25.0,Volatile
22501210,2025-12-12 00:00:00+00:00,1610612737,Atlanta Hawks,1610612765,Detroit Pistons,A,-27,Pistons,,2,6,25.8,6,,1,0.5,14.9,Low,-11.32,-15.68,-4.62,-1.75,-4.5,-0.45,-11.32,-2.03,-1.89,17.26,0.367,26.0,Volatile
22501217,2025-12-14 00:00:00+00:00,1610612737,Atlanta Hawks,1610612755,Philadelphia 76ers,H,3,Hawks,,1,6,25.8,2,,1,0.1,26.8,Low,-3.8,6.8,-6.0,-1.5,4.5,-0.8,-3.8,-0.57,1.46,17.17,0.368,27.0,Volatile
22500371,2025-12-18 00:00:00+00:00,1610612737,Atlanta Hawks,1610612766,Charlotte Hornets,A,-7,Hornets,,2,4,10.0,4,,1,0.35,9.1,Low,-2.54,-4.46,1.08,1.15,-4.5,-0.27,-2.54,-0.65,-0.08,9.53,0.512,28.0,Consistent
22500383,2025-12-19 00:00:00+00:00,1610612737,Atlanta Hawks,1610612759,San Antonio Spurs,H,-28,Hawks,,3,5,38.2,1,,1,0.0,50.2,High,-14.3,-13.7,-15.07,-2.22,4.5,-1.51,-14.3,-3.09,-2.44,9.58,0.511,29.0,Consistent
22500396,2025-12-21 00:00:00+00:00,1610612737,Atlanta Hawks,1610612741,Chicago Bulls,H,-2,Hawks,,3,4,29.5,2,,1,0.1,30.2,Elevated,-4.0,2.0,-6.93,-0.67,4.5,-0.91,-4.0,-2.15,0.94,8.7,0.535,30.0,Consistent
22500411,2025-12-23 00:00:00+00:00,1610612737,Atlanta Hawks,1610612741,Chicago Bulls,H,-3,Hawks,,3,5,38.2,2,,1,0.1,38.0,Elevated,-10.89,7.89,-11.46,-2.79,4.5,-1.14,-10.89,0.16,2.31,8.0,0.556,31.0,Consistent
22500423,2025-12-26 00:00:00+00:00,1610612737,Atlanta Hawks,1610612748,Miami Heat,H,-15,Hawks,,3,6,45.2,3,,1,0.22,38.4,Elevated,1.75,-16.75,-1.6,0.0,4.5,-1.15,1.75,-2.7,-2.86,9.26,0.519,32.0,Consistent
22500435,2025-12-27 00:00:00+00:00,1610612737,Atlanta Hawks,1610612752,New York Knicks,H,-3,Hawks,,3,6,45.2,1,,1,0.0,57.2,High,-5.48,2.48,-7.07,-1.2,4.5,-1.72,-5.48,-1.37,1.33,9.75,0.506,33.0,Consistent
22500455,2025-12-29 00:00:00+00:00,1610612737,Atlanta Hawks,1610612760,Oklahoma City Thunder,A,-11,Thunder,,3,6,45.2,2,,1,0.1,44.3,Elevated,-22.83,11.83,-15.0,-2.0,-4.5,-1.33,-22.83,1.23,2.6,9.82,0.505,34.0,Consistent
22500463,2025-12-31 00:00:00+00:00,1610612737,Atlanta Hawks,1610612750,Minnesota Timberwolves,H,24,Hawks,,3,7,52.2,2,,1,0.1,50.6,High,-3.68,27.68,-5.87,-0.8,4.5,-1.52,-3.68,4.58,3.35,14.39,0.41,35.0,Volatile
22500479,2026-01-02 00:00:00+00:00,1610612737,Atlanta Hawks,1610612752,New York Knicks,A,12,Knicks,,4,7,75.0,2,,1,0.1,71.1,Critical,-15.57,27.57,-7.53,-1.4,-4.5,-2.13,-15.57,6.8,2.22,16.7,0.374,36.0,Volatile
22500488,2026-01-03 00:00:00+00:00,1610612737,Atlanta Hawks,1610612761,Toronto Raptors,A,-17,Raptors,,4,7,75.0,1,,1,0.0,87.0,Critical,-10.51,-6.49,-2.6,-0.8,-4.5,-2.61,-10.51,5.29,-1.51,13.56,0.425,37.0,Volatile
22500504,2026-01-05 00:00:00+00:00,1610612737,Atlanta Hawks,1610612761,Toronto Raptors,A,-18,Raptors,,4,7,75.0,2,,1,0.1,71.1,Critical,-10.23,-7.77,-2.8,-0.8,-4.5,-2.13,-10.23,2.22,-3.07,15.56,0.391,38.0,Volatile
22500519,2026-01-07 00:00:00+00:00,1610612737,Atlanta Hawks,1610612740,New Orleans Pelicans,H,17,Hawks,,4,7,75.0,2,,1,0.1,71.1,Critical,10.83,6.17,6.67,1.8,4.5,-2.13,10.83,1.64,-0.58,15.63,0.39,39.0,Volatile
22500537,2026-01-09 00:00:00+00:00,1610612737,Atlanta Hawks,1610612743,Denver Nuggets,A,23,Nuggets,,4,8,82.0,2,,1,0.1,77.4,Critical,-12.69,35.69,-4.87,-1.0,-4.5,-2.32,-12.69,4.68,3.04,17.7,0.361,40.0,Volatile
22500556,2026-01-11 00:00:00+00:00,1610612737,Atlanta Hawks,1610612744,Golden State Warriors,A,13,Warriors,,3,7,52.2,2,,1,0.1,50.6,High,-8.42,21.42,-2.2,-0.2,-4.5,-1.52,-8.42,6.15,1.47,16.69,0.375,41.0,Volatile
22500569,2026-01-13 00:00:00+00:00,1610612737,Atlanta Hawks,1610612747,Los Angeles Lakers,A,-25,Lakers,,3,7,52.2,2,,1,0.1,50.6,High,-5.25,-19.75,1.37,-0.6,-4.5,-1.52,-5.25,2.2,-3.95,19.83,0.335,42.0,Very Volatile
22500585,2026-01-15 00:00:00+00:00,1610612737,Atlanta Hawks,1610612757,Portland Trail Blazers,A,-16,Blazers,,3,7,52.2,2,,1,0.1,50.6,High,-0.78,-15.22,4.83,0.4,-4.5,-1.52,-0.78,-0.28,-2.48,21.13,0.321,43.0,Very Volatile
22500594,2026-01-17 00:00:00+00:00,1610612737,Atlanta Hawks,1610612738,Boston Celtics,H,-26,Hawks,,3,7,52.2,2,,1,0.1,50.6,High,-6.05,-19.95,-7.83,-1.2,4.5,-1.52,-6.05,-2.82,-2.54,23.46,0.299,44.0,Very Volatile
22500014,2026-01-19 00:00:00+00:00,1610612737,Atlanta Hawks,1610612749,Milwaukee Bucks,H,-2,Hawks,,3,7,52.2,2,,1,0.1,50.6,High,9.12,-11.12,5.13,1.0,4.5,-1.52,9.12,-5.2,-2.38,15.52,0.392,45.0,Volatile
22500623,2026-01-21 00:00:00+00:00,1610612737,Atlanta Hawks,1610612763,Memphis Grizzlies,A,2,Grizzlies,,3,7,52.2,2,,1,0.1,50.6,High,-6.32,8.32,-0.5,0.2,-4.5,-1.52,-6.32,-3.68,1.52,10.45,0.489,46.0,Volatile
22500636,2026-01-23 00:00:00+00:00,1610612737,Atlanta Hawks,1610612756,Phoenix Suns,H,7,Hawks,,3,7,52.2,2,,1,0.1,50.6,High,0.05,6.95,-2.13,-0.8,4.5,-1.52,0.05,-0.63,3.05,11.65,0.462,47.0,Volatile
22500083,2025-10-22 00:00:00+00:00,1610612738,Boston Celtics,1610612755,Philadelphia 76ers,H,-1,Celtics,,0,0,10.0,5,,1,0.5,7.0,Low,4.29,-5.29,0.0,0.0,4.5,-0.21,4.29,,,,,1.0,Insufficient
22500018,2025-10-24 00:00:00+00:00,1610612738,Boston Celtics,1610612752,New York Knicks,A,-10,Knicks,,1,1,10.0,2,,1,0.1,12.6,Low,-19.88,9.88,-9.0,-6.0,-4.5,-0.38,-19.88,,,,,2.0,Insufficient
22500106,2025-10-26 00:00:00+00:00,1610612738,Boston Celtics,1610612765,Detroit Pistons,A,-6,Pistons,,2,2,10.0,2,,1,0.1,12.6,Low,-13.38,7.38,-5.5,-3.0,-4.5,-0.38,-13.38,,,,,3.0,Insufficient
22500117,2025-10-27 00:00:00+00:00,1610612738,Boston Celtics,1610612740,New Orleans Pelicans,A,32,Pelicans,,3,3,29.5,1,,1,0.0,41.5,Elevated,-6.41,38.41,-0.67,0.0,-4.5,-1.24,-6.41,,,,,4.0,Insufficient
22500128,2025-10-29 00:00:00+00:00,1610612738,Boston Celtics,1610612739,Cleveland Cavaliers,H,20,Celtics,,4,4,52.2,2,,1,0.1,50.6,High,-2.52,22.52,-2.5,-3.0,4.5,-1.52,-2.52,8.13,,14.83,0.403,5.0,Forming
22500021,2025-10-31 00:00:00+00:00,1610612738,Boston Celtics,1610612755,Philadelphia 76ers,A,1,76ers,,4,5,61.0,2,,1,0.1,58.5,High,-8.36,9.36,1.5,-3.6,-4.5,-1.75,-8.36,8.49,0.36,11.74,0.46,6.0,Forming
22500146,2025-11-01 00:00:00+00:00,1610612738,Boston Celtics,1610612745,Houston Rockets,H,-27,Celtics,,4,6,68.0,1,,1,0.0,80.0,Critical,-2.15,-24.85,-4.25,0.0,4.5,-2.4,-2.15,1.4,-7.09,20.9,0.324,7.0,Forming
22500158,2025-11-03 00:00:00+00:00,1610612738,Boston Celtics,1610612762,Utah Jazz,H,-2,Celtics,,4,7,75.0,2,,1,0.1,71.1,Critical,8.06,-10.06,5.12,0.57,4.5,-2.13,8.06,-0.78,-2.18,22.53,0.307,8.0,Forming
22500174,2025-11-05 00:00:00+00:00,1610612738,Boston Celtics,1610612764,Washington Wizards,H,29,Celtics,,4,8,82.0,2,,1,0.1,77.4,Critical,18.87,10.13,15.3,1.39,4.5,-2.32,18.87,-0.57,0.21,16.77,0.374,9.0,Forming
22500028,2025-11-07 00:00:00+00:00,1610612738,Boston Celtics,1610612753,Orlando Magic,A,-13,Magic,,4,8,82.0,2,,1,0.1,77.4,Critical,-1.03,-11.97,5.38,0.42,-4.5,-2.32,-1.03,-2.56,-1.99,13.43,0.427,10.0,Volatile
22500193,2025-11-09 00:00:00+00:00,1610612738,Boston Celtics,1610612753,Orlando Magic,A,4,Magic,,3,8,59.2,2,,1,0.1,56.9,High,-4.4,8.4,2.08,-0.27,-4.5,-1.71,-4.4,-0.59,1.97,13.22,0.431,11.0,Volatile
22500209,2025-11-11 00:00:00+00:00,1610612738,Boston Celtics,1610612755,Philadelphia 76ers,A,-2,76ers,,3,7,52.2,2,,1,0.1,50.6,High,-8.34,6.34,-1.45,-0.87,-4.5,-1.52,-8.34,1.35,1.94,9.55,0.511,12.0,Consistent
22500216,2025-11-12 00:00:00+00:00,1610612738,Boston Celtics,1610612763,Memphis Grizzlies,H,36,Celtics,,4,8,82.0,1,,1,0.0,94.0,Critical,9.85,26.15,7.67,0.5,4.5,-2.82,9.85,5.05,3.7,12.13,0.452,13.0,Volatile
22500233,2025-11-16 00:00:00+00:00,1610612738,Boston Celtics,1610612746,LA Clippers,H,3,Celtics,,3,6,45.2,4,,1,0.35,32.0,Elevated,13.92,-10.92,9.61,0.77,4.5,-0.96,13.92,2.04,-3.01,14.09,0.415,14.0,Volatile
22500250,2025-11-18 00:00:00+00:00,1610612738,Boston Celtics,1610612751,Brooklyn Nets,A,14,Nets,,3,6,45.2,2,,1,0.1,44.3,Elevated,12.28,1.72,16.03,2.08,-4.5,-1.33,12.28,1.96,-0.08,11.97,0.455,15.0,Volatile
22500049,2025-11-21 00:00:00+00:00,1610612738,Boston Celtics,1610612751,Brooklyn Nets,H,-8,Celtics,,2,6,25.8,3,,1,0.22,23.2,Low,22.99,-30.99,16.84,2.34,4.5,-0.7,22.99,-2.81,-4.77,18.95,0.345,16.0,Very Volatile
22500277,2025-11-23 00:00:00+00:00,1610612738,Boston Celtics,1610612753,Orlando Magic,H,9,Celtics,,3,6,45.2,2,,1,0.1,44.3,Elevated,5.97,3.03,2.63,0.16,4.5,-1.33,5.97,-2.31,0.5,18.72,0.348,17.0,Very Volatile
22500060,2025-11-26 00:00:00+00:00,1610612738,Boston Celtics,1610612765,Detroit Pistons,H,3,Celtics,,2,5,18.8,3,,1,0.22,17.8,Low,0.29,2.71,-2.08,-1.6,4.5,-0.53,0.29,-2.16,0.15,13.13,0.432,18.0,Volatile
22500293,2025-11-29 00:00:00+00:00,1610612738,Boston Celtics,1610612750,Minnesota Timberwolves,A,-4,Timberwolves,,2,5,18.8,3,,1,0.22,17.8,Low,-5.7,1.7,-0.83,0.17,-4.5,-0.53,-5.7,-0.91,1.25,13.32,0.429,19.0,Volatile
22500302,2025-11-30 00:00:00+00:00,1610612738,Boston Celtics,1610612739,Cleveland Cavaliers,A,2,Cavaliers,,3,6,45.2,1,,1,0.0,57.2,High,-5.52,7.52,0.7,0.0,-4.5,-1.72,-5.52,0.77,1.68,14.04,0.416,20.0,Volatile
22500320,2025-12-02 00:00:00+00:00,1610612738,Boston Celtics,1610612752,New York Knicks,H,6,Celtics,,3,6,45.2,2,,1,0.1,44.3,Elevated,-0.59,6.59,-3.47,-0.29,4.5,-1.33,-0.59,4.15,3.38,2.3,0.813,21.0,Very Consistent
22500334,2025-12-04 00:00:00+00:00,1610612738,Boston Celtics,1610612764,Washington Wizards,A,45,Wizards,,3,6,45.2,2,,1,0.1,44.3,Elevated,17.87,27.13,20.4,3.3,-4.5,-1.33,17.87,6.6,2.45,9.27,0.519,22.0,Consistent
22500338,2025-12-05 00:00:00+00:00,1610612738,Boston Celtics,1610612747,Los Angeles Lakers,H,21,Celtics,,4,7,75.0,1,,1,0.0,87.0,Critical,6.57,14.43,4.59,0.1,4.5,-2.61,6.57,7.69,1.09,8.82,0.531,23.0,Consistent
22500358,2025-12-07 00:00:00+00:00,1610612738,Boston Celtics,1610612761,Toronto Raptors,A,8,Raptors,,4,7,75.0,2,,1,0.1,71.1,Critical,3.74,4.26,9.12,1.25,-4.5,-2.13,3.74,6.6,-1.09,8.3,0.547,24.0,Consistent
22501206,2025-12-11 00:00:00+00:00,1610612738,Boston Celtics,1610612749,Milwaukee Bucks,A,-15,Bucks,,3,6,45.2,4,,1,0.35,32.0,Elevated,17.42,-32.42,19.28,3.6,-4.5,-0.96,17.42,-0.91,-7.51,19.88,0.335,25.0,Very Volatile
22501222,2025-12-15 00:00:00+00:00,1610612738,Boston Celtics,1610612765,Detroit Pistons,H,-7,Celtics,,1,5,18.8,4,,1,0.35,14.8,Low,10.74,-17.74,6.68,0.0,4.5,-0.44,10.74,-3.16,-2.25,21.56,0.317,26.0,Very Volatile
22500381,2025-12-19 00:00:00+00:00,1610612738,Boston Celtics,1610612748,Miami Heat,H,13,Celtics,,1,4,10.0,4,,1,0.35,9.1,Low,-5.07,18.07,-7.96,-1.33,4.5,-0.27,-5.07,-1.25,1.91,19.4,0.34,27.0,Very Volatile
22500388,2025-12-20 00:00:00+00:00,1610612738,Boston Celtics,1610612761,Toronto Raptors,A,16,Raptors,,2,4,10.0,1,,1,0.0,22.0,Low,-5.12,21.12,0.68,-0.64,-4.5,-0.66,-5.12,1.39,2.64,20.72,0.325,28.0,Very Volatile
22500403,2025-12-22 00:00:00+00:00,1610612738,Boston Celtics,1610612754,Indiana Pacers,H,8,Celtics,,3,4,29.5,2,,1,0.1,30.2,Elevated,31.06,-23.06,22.75,4.71,4.5,-0.91,31.06,-0.92,-2.31,22.08,0.312,29.0,Very Volatile
22500426,2025-12-26 00:00:00+00:00,1610612738,Boston Celtics,1610612754,Indiana Pacers,A,18,Pacers,,3,4,29.5,4,,1,0.35,21.8,Low,5.18,12.82,8.53,1.8,-4.5,-0.65,5.18,1.24,2.16,18.75,0.348,30.0,Very Volatile
22500444,2025-12-28 00:00:00+00:00,1610612738,Boston Celtics,1610612757,Portland Trail Blazers,A,-6,Blazers,,2,5,18.8,2,,1,0.1,20.5,Low,-0.72,-5.28,3.8,0.6,-4.5,-0.61,-0.72,0.4,-0.84,16.64,0.375,31.0,Volatile
22500459,2025-12-30 00:00:00+00:00,1610612738,Boston Celtics,1610612762,Utah Jazz,A,10,Jazz,,2,5,18.8,2,,1,0.1,20.5,Low,3.19,6.81,7.5,0.8,-4.5,-0.61,3.19,0.69,0.29,15.4,0.394,32.0,Volatile
22500474,2026-01-01 00:00:00+00:00,1610612738,Boston Celtics,1610612758,Sacramento Kings,A,14,Kings,,3,6,45.2,2,,1,0.1,44.3,Elevated,7.87,6.13,12.1,1.6,-4.5,-1.33,7.87,1.31,0.62,12.7,0.441,33.0,Volatile
22500493,2026-01-03 00:00:00+00:00,1610612738,Boston Celtics,1610612746,LA Clippers,A,31,Clippers,,3,6,45.2,2,,1,0.1,44.3,Elevated,-2.96,33.96,1.87,1.0,-4.5,-1.33,-2.96,6.31,5.0,12.94,0.436,34.0,Volatile
22500503,2026-01-05 00:00:00+00:00,1610612738,Boston Celtics,1610612741,Chicago Bulls,H,14,Celtics,,3,6,45.2,2,,1,0.1,44.3,Elevated,9.34,4.66,5.57,0.6,4.5,-1.33,9.34,5.36,-0.95,13.1,0.433,35.0,Volatile
22500520,2026-01-07 00:00:00+00:00,1610612738,Boston Celtics,1610612743,Denver Nuggets,H,-4,Celtics,,3,6,45.2,2,,1,0.1,44.3,Elevated,-2.9,-1.1,-5.07,-1.0,4.5,-1.33,-2.9,4.02,-1.34,12.25,0.449,36.0,Volatile
22500532,2026-01-09 00:00:00+00:00,1610612738,Boston Celtics,1610612761,Toronto Raptors,H,8,Celtics,,3,7,52.2,2,,1,0.1,50.6,High,0.12,7.88,-2.07,-0.8,4.5,-1.52,0.12,3.69,-0.33,12.21,0.45,37.0,Volatile
22500545,2026-01-10 00:00:00+00:00,1610612738,Boston Celtics,1610612759,San Antonio Spurs,H,-5,Celtics,,4,7,75.0,1,,1,0.0,87.0,Critical,-3.44,-1.56,-4.33,-1.0,4.5,-2.61,-3.44,1.84,-1.85,13.09,0.433,38.0,Volatile
22500559,2026-01-12 00:00:00+00:00,1610612738,Boston Celtics,1610612754,Indiana Pacers,A,-2,Pacers,,4,7,75.0,2,,1,0.1,71.1,Critical,2.47,-4.47,7.5,1.6,-4.5,-2.13,2.47,-0.11,-1.95,4.51,0.689,39.0,Very Consistent
22500580,2026-01-15 00:00:00+00:00,1610612738,Boston Celtics,1610612748,Miami Heat,A,5,Heat,,3,7,52.2,3,,1,0.22,43.8,Elevated,-5.85,10.85,-0.23,0.2,-4.5,-1.31,-5.85,1.94,2.05,5.94,0.627,40.0,Consistent
22500594,2026-01-17 00:00:00+00:00,1610612738,Boston Celtics,1610612737,Atlanta Hawks,A,26,Hawks,,3,7,52.2,2,,1,0.1,50.6,High,3.02,22.98,7.83,1.2,-4.5,-1.52,3.02,5.05,3.11,9.75,0.506,41.0,Consistent
22500017,2026-01-19 00:00:00+00:00,1610612738,Boston Celtics,1610612765,Detroit Pistons,A,-1,Pistons,,3,7,52.2,2,,1,0.1,50.6,High,-15.45,14.45,-8.03,-1.4,-4.5,-1.52,-15.45,6.15,1.1,10.2,0.495,42.0,Volatile
22500621,2026-01-21 00:00:00+00:00,1610612738,Boston Celtics,1610612754,Indiana Pacers,H,15,Celtics,,3,7,52.2,2,,1,0.1,50.6,High,9.45,5.55,5.27,1.2,4.5,-1.52,9.45,5.98,-0.17,9.14,0.522,43.0,Consistent
22500637,2026-01-23 00:00:00+00:00,1610612738,Boston Celtics,1610612751,Brooklyn Nets,A,4,Nets,,3,7,52.2,2,,1,0.1,50.6,High,-1.82,5.82,3.4,0.8,-4.5,-1.52,-1.82,6.14,0.16,6.44,0.608,44.0,Consistent
22500003,2025-10-22 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612752,New York Knicks,A,-8,Knicks,,0,0,10.0,5,,1,0.5,7.0,Low,-4.71,-3.29,0.0,0.0,-4.5,-0.21,-4.71,,,,,1.0,Insufficient
22500091,2025-10-24 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612751,Brooklyn Nets,A,7,Nets,,1,1,10.0,2,,1,0.1,12.6,Low,6.12,0.88,11.0,0.0,-4.5,-0.38,6.12,,,,,2.0,Insufficient
22500107,2025-10-26 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612749,Milwaukee Bucks,H,5,Cavaliers,,2,2,10.0,2,,1,0.1,12.6,Low,-8.88,13.88,-10.0,-3.0,4.5,-0.38,-8.88,,,,,3.0,Insufficient
22500007,2025-10-27 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612765,Detroit Pistons,A,21,Pistons,,3,3,29.5,1,,1,0.0,41.5,Elevated,-6.41,27.41,-0.67,0.0,-4.5,-1.24,-6.41,,,,,4.0,Insufficient
22500128,2025-10-29 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612738,Boston Celtics,A,-20,Celtics,,4,4,52.2,2,,1,0.1,50.6,High,-0.52,-19.48,2.5,3.0,-4.5,-1.52,-0.52,1.35,,15.87,0.387,5.0,Forming
22500022,2025-10-31 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612761,Toronto Raptors,H,-11,Cavaliers,,4,5,61.0,2,,1,0.1,58.5,High,12.55,-23.55,7.4,2.4,4.5,-1.75,12.55,-1.92,-3.27,19.38,0.34,6.0,Forming
22500151,2025-11-02 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612737,Atlanta Hawks,H,8,Cavaliers,,4,6,68.0,2,,1,0.1,64.8,High,3.72,4.28,1.17,0.0,4.5,-1.94,3.72,-1.41,0.51,19.47,0.339,7.0,Forming
22500171,2025-11-05 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612755,Philadelphia 76ers,H,11,Cavaliers,,3,7,52.2,3,,1,0.22,43.8,Elevated,-3.53,14.53,-5.86,-0.86,4.5,-1.31,-3.53,0.17,1.58,19.56,0.338,8.0,Forming
22500029,2025-11-07 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612764,Washington Wizards,A,34,Wizards,,3,7,52.2,2,,1,0.1,50.6,High,14.86,19.14,17.88,3.0,-4.5,-1.52,14.86,2.43,2.26,17.46,0.364,9.0,Forming
22500186,2025-11-08 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612741,Chicago Bulls,H,6,Cavaliers,,3,7,52.2,1,,1,0.0,64.2,High,5.05,0.95,2.97,-0.5,4.5,-1.93,5.05,2.95,0.52,14.86,0.402,10.0,Volatile
22500201,2025-11-10 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612748,Miami Heat,A,-2,Heat,,3,7,52.2,2,,1,0.1,50.6,High,-6.22,4.22,-0.8,0.6,-4.5,-1.52,-6.22,4.54,1.59,6.97,0.589,11.0,Consistent
22500217,2025-11-12 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612748,Miami Heat,A,14,Heat,,4,7,75.0,2,,1,0.1,71.1,Critical,-7.72,21.72,-1.09,0.0,-4.5,-2.13,-7.72,6.64,2.1,8.18,0.55,12.0,Consistent
22500225,2025-11-13 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612761,Toronto Raptors,H,-13,Cavaliers,,4,7,75.0,1,,1,0.0,87.0,Critical,5.12,-18.12,2.51,0.73,4.5,-2.61,5.12,0.82,-5.82,14.35,0.411,13.0,Volatile
22500228,2025-11-15 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612763,Memphis Grizzlies,H,8,Cavaliers,,4,7,75.0,2,,1,0.1,71.1,Critical,16.14,-8.14,11.92,1.85,4.5,-2.13,16.14,-1.11,-1.93,13.3,0.429,14.0,Volatile
22500241,2025-11-17 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612749,Milwaukee Bucks,H,12,Cavaliers,,4,7,75.0,2,,1,0.1,71.1,Critical,7.44,4.56,4.64,0.43,4.5,-2.13,7.44,-0.47,0.64,13.43,0.427,15.0,Volatile
22500255,2025-11-19 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612745,Houston Rockets,H,-10,Cavaliers,,4,8,82.0,2,,1,0.1,77.4,Critical,-5.02,-4.98,-6.7,-0.5,4.5,-2.32,-5.02,-1.3,-0.83,13.47,0.426,16.0,Volatile
22500048,2025-11-21 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612754,Indiana Pacers,H,11,Cavaliers,,3,8,59.2,2,,1,0.1,56.9,High,23.59,-12.59,17.6,3.2,4.5,-1.71,23.59,-3.92,-2.62,7.62,0.568,17.0,Consistent
22500278,2025-11-23 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612746,LA Clippers,H,15,Cavaliers,,3,7,52.2,2,,1,0.1,50.6,High,14.71,0.29,9.74,1.98,4.5,-1.52,14.71,-2.61,1.31,6.06,0.623,18.0,Consistent
22500284,2025-11-24 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612761,Toronto Raptors,A,-11,Raptors,,4,8,82.0,1,,1,0.0,94.0,Critical,-7.72,-3.28,-0.32,-0.08,-4.5,-2.82,-7.72,-2.48,0.13,5.72,0.636,19.0,Consistent
22500069,2025-11-28 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612737,Atlanta Hawks,A,-7,Hawks,,3,6,45.2,4,,1,0.35,32.0,Elevated,-5.07,-1.93,0.42,-0.03,-4.5,-0.96,-5.07,-2.41,0.07,4.4,0.695,20.0,Very Consistent
22500302,2025-11-30 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612738,Boston Celtics,H,-2,Cavaliers,,3,6,45.2,2,,1,0.1,44.3,Elevated,2.47,-4.47,-0.7,0.0,4.5,-1.33,2.47,-2.41,0.0,4.39,0.695,21.0,Very Consistent
22500310,2025-12-01 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612754,Indiana Pacers,A,16,Pacers,,3,7,52.2,1,,1,0.0,64.2,High,5.92,10.08,10.55,1.8,-4.5,-1.93,5.92,0.9,3.31,5.22,0.657,22.0,Very Consistent
22500324,2025-12-03 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612757,Portland Trail Blazers,H,-12,Cavaliers,,3,7,52.2,2,,1,0.1,50.6,High,10.49,-22.49,6.46,1.05,4.5,-1.52,10.49,-3.02,-3.92,10.43,0.489,23.0,Volatile
